-0.26857057,-0.057586737,0.36251175,0.22872114,0.16184534,0.008482348,0.087765574,0.43709514,-0.08025128,-0.2854118,-0.11306588,0.24893092,0.25115377,-0.092491224,-0.28061974,-0.17673849,0.53277063,0.44978592,-0.57473457,-0.37544724,0.27898553,-0.049273536,-0.031402886,0.42457104,-0.33452842,0.3309368,-0.38044643,0.44708169,0.4763213,-0.014439079,-0.16385084,0.13053451,0.088190265,0.60354173,0.09973385,0.042389765,-0.09576927,-0.061912224,0.3268525,-0.16508648,0.61215776,-0.03702048,0.31332618,-0.32542968,0.07343267,0.72398305,-0.27360395,-0.4765947,0.03704146,0.31413934,-0.057707924,-0.15847023,-0.08701881,0.12534589,-0.006914321,0.19000095,-0.057770904,0.3583582,0.43871346,-0.219628,-0.59559375,0.4569368,-0.12639405,0.52419466,-0.38431332,-0.27785257,0.059967645,-0.20692581,0.07688456,-0.049038563,0.16514361,-0.31190097,-0.19400364,0.2090216,0.05928743,0.41207457,0.09084928,-0.019740071,0.061161827,-0.25964418,0.4152521,0.14012142,-0.58389115,0.13886836,-0.01099113,0.1977699,-0.6708899,-0.07068091,0.04367736,-0.52740204,-0.043938655,0.05501545,-0.021213487,0.09969896,-0.23008934,0.3996204,-0.3775863,-0.13081609,-0.09240698,-0.38735855,0.38714495,-0.33298165,-0.01742949,-0.18092713,0.12133763,-0.21547152,0.40284833,0.54069734,0.07252977,0.23308387,0.20225269,0.24514979,0.18990666,0.030828344,0.43890196,0.12663138,0.15342431,0.34292564,0.023552403,0.47169077,0.084078655,-0.34281805,-0.25211826,-0.33961868,-0.15330721,-0.6899105,-0.45648393,0.2765312
0.10572813,-0.113886155,0.16875431,-0.05824504,0.11718796,-0.03463444,-0.08293396,0.22430249,-0.23301369,0.0123716,-0.1800261,0.15440719,0.09874844,-0.17304811,-0.16918539,-0.259442,0.19301349,-0.23920974,-0.116002925,-0.016695283,0.15484291,-0.08200116,0.058617078,0.09726379,-0.11097314,0.25977978,-0.12016783,0.14662443,0.21961828,-0.032829285,-0.12305851,-0.044337466,0.012212898,-0.09907168,0.28898573,-0.20649105,-0.015122296,0.0025080587,0.027565734,0.18962887,0.067912035,-0.24357635,-0.026679734,-0.0074198735,0.16953665,0.3195083,-0.071349084,-0.21216317,0.02741724,-0.0039316947,-0.14011441,-0.03933033,0.058418203,0.23276888,-0.010723294,-0.22120734,-0.089007854,-0.18989176,0.036179453,-0.07908999,-0.17425177,-0.009160759,0.20597975,-0.082627475,0.025030397,0.1149823,0.011514317,-0.00045714504,-0.102335796,-0.11626844,0.24422915,-0.03057152,0.087013714,-0.08073019,0.2952747,0.06881208,0.104466125,0.06903895,0.085607946,-0.18484922,0.010665359,-0.14954473,0.10331889,-0.08265934,-0.22721897,0.15793459,-0.056112666,-0.010019793,0.07073272,0.11609793,0.106250934,-0.13375627,-0.049402766,0.08175992,0.06488157,0.11862105,0.12219376,0.271889,-0.15826112,0.046873793,-0.22602181,0.16500865,-0.020221658,-0.018794568,0.022024212,0.25894123,-0.17124695,0.029383315,0.09967877,0.052489895,-0.038215026,-0.03127543,-0.16706248,-0.05987401,-0.0070856633,-0.11681687,0.10678005,-0.11406515,-0.17365651,-0.0059239864,0.19283706,-0.006805615,0.06948319,-0.13431695,0.02137507,-0.13299705,-0.17142496,-0.0103963185
0.013522514,-0.113136865,0.15911415,0.3366084,-0.120247476,0.4372377,0.0243589,0.31371295,0.45505178,-0.31203982,-0.075811304,0.0209943,0.23346305,-0.3568822,-0.5638331,-0.18898128,0.577893,-0.1991113,-0.1226866,0.1434811,-0.46206662,-0.07802562,-0.024742927,0.14283912,0.122804366,0.42263642,-0.23823904,-0.33599898,0.14741217,-0.13594234,-0.12237165,0.2588097,0.16004315,-0.03190398,0.23886509,0.08657129,-0.04390458,-0.3142277,0.1333433,0.15154964,0.14179955,0.071675576,0.035182852,-0.044487145,0.11967535,0.03697145,0.15108694,-0.008052075,-0.09781148,0.11426394,-0.22130731,-0.08870894,0.06594611,0.036625028,-0.2656958,-0.107557155,-0.509739,0.18397194,0.24747342,0.020857349,-0.07572671,0.08429069,0.01014201,0.06506594,-0.16014425,-0.008666239,0.06379684,-0.20042394,-0.101840965,-0.33529094,0.10480067,-0.244943,-0.36206663,-0.6273021,0.22326082,0.2614679,0.12208945,-0.3378035,0.22075103,-0.008619363,0.1786346,-0.18298216,0.23551968,-0.24510771,-0.24037527,-0.0817384,-0.098604195,0.22605549,0.0123411445,0.10928981,0.08715873,-0.17264667,-0.34012368,0.18858384,-0.35527718,0.27570793,0.028811648,-0.17069931,-0.49101123,0.06928028,-0.13038588,0.423118,-0.099127084,-0.0021037192,-0.3546674,-0.06589649,-0.24908489,-0.04150229,0.13930438,-0.01857947,0.06075877,-0.16019568,0.068244986,0.016282743,-0.076830916,-0.00026661553,-0.16731757,-0.011653525,-0.16894819,-0.043840587,-0.358335,0.35654947,0.16152383,0.02904799,-0.19413128,-0.10663515,0.13505806,0.34052008
0.47012633,-0.34764174,0.35030103,0.036468457,0.53810257,0.16861294,0.17947333,-0.19942103,0.4007945,-0.06901355,-0.35298994,-0.0010157571,-0.000570276,-0.65258396,-0.2794146,-0.26976886,0.42335117,-0.029657084,0.15185979,9.195338e-05,-0.24429451,0.19250098,0.29252338,-0.12507425,0.16676676,0.0007218011,0.030584957,-0.3251017,-0.29191872,-0.26374513,-0.30070645,0.4044339,0.25753185,0.22157864,0.10724273,0.017588986,0.041191056,0.5280012,-0.028056579,0.42152056,-0.14073786,0.06667501,-0.28878748,-0.31914148,-0.19880089,0.11591052,-0.018862762,-0.14580144,0.2865249,0.090044506,-0.47690454,-0.20886515,0.43291545,-0.054758314,-0.089965,0.084186666,-0.45059517,0.21802144,-0.068815015,0.25014627,-0.10038145,0.05154261,0.1326112,-0.37625715,0.19700743,0.593212,-0.18340254,0.09382295,-0.3238572,-0.26217026,0.118714854,0.011002706,-0.008020292,0.15438645,-0.035175774,0.1993541,-0.031076945,-0.010678074,0.35809138,-0.2737699,0.42655018,-0.08422681,-0.14052388,-0.3786249,0.3257136,0.04965869,-0.12169354,-0.345512,0.030370045,0.119284116,-0.10139671,-0.46208614,-0.2309441,-0.2848114,-0.07901499,0.04669772,-0.24144907,-0.5571104,-0.5095465,-0.13230012,-0.05898023,0.36348146,-0.067725845,-0.3091701,-0.27516875,0.11696625,-0.2379169,0.020809608,-0.0720146,-0.13745017,0.15336408,0.18531854,-0.45888948,-0.3444729,-0.22620995,0.29941475,-0.32918394,-0.16145389,-0.053318024,0.10528578,0.04738453,0.13197991,0.053275652,0.054229826,0.24711058,0.38819635,0.14824814,0.5175067
0.071738414,-0.062388256,0.041860912,0.040593654,0.054111358,0.20693576,-0.034222614,-0.12566124,-0.19450203,0.023889342,-0.36950815,0.25027198,0.037179984,-0.22610438,-0.27536875,0.38119346,0.19633697,-0.4030117,-0.17976493,0.08016927,-0.07062367,-0.20693687,0.16070467,-0.11389151,0.35167012,0.58537585,-0.46901208,0.14020413,0.32736406,0.14222619,0.069192335,0.14396611,-0.06371717,0.019892134,0.21775045,-0.03518585,-0.26146644,0.008080519,-0.1342176,-0.05694216,-0.017491182,-0.10598586,0.0086763,-0.343277,-0.23457153,0.44738233,0.059127335,-0.08793654,-0.24849805,-0.12426371,0.06378213,-0.3660889,0.061638035,0.07618793,-0.026948012,-0.060564548,-0.3604867,0.2310518,-0.10919797,-0.018674469,0.18332069,-0.53897923,0.06309152,-0.6777161,0.021531656,-0.049479596,-0.31906673,0.062744804,-0.14557423,0.025649074,0.18465239,0.28944588,-0.31583965,-0.005293985,0.1256605,0.44828415,0.0048079933,0.12341248,0.09623869,-0.44834885,-0.19818439,-0.25636938,-0.14239615,-0.23683815,0.11645467,0.47941083,0.08202858,0.037926085,0.26135102,-0.16996425,0.09195304,-0.49362043,0.034079924,-0.015881129,0.020967085,-0.22929186,0.35127124,-0.23921593,-0.05376429,-0.0066278875,-0.12544811,0.23022142,-0.3822322,0.17885643,-0.10598251,0.19209461,-0.17336346,0.023026591,-0.08302816,-0.1601975,-0.077268615,-0.06330388,-0.13756526,-0.04223827,0.15834276,-0.053905107,-0.29841298,0.14133152,-0.11660445,-0.4261295,-0.05419937,0.0002804936,0.23409602,0.20123152,-0.3189471,0.099755414,-0.24920127,0.15805034
0.09770007,0.060635854,0.2773333,0.023838995,-0.024490252,0.0898752,0.16849591,-0.029900037,0.09910242,-0.2047715,-0.12506898,0.1690982,0.0041980003,-0.24164923,-0.23761854,-0.10315509,0.36981797,-0.26971442,-0.22791992,0.0005698538,-0.3582496,-0.17049617,0.11619413,0.14378005,0.014890547,0.103131406,-0.11591934,0.1343582,0.34905368,0.015375149,-0.025466539,0.26489487,0.1946428,-0.047762673,0.276266,-0.0358242,-0.0011547708,-0.012732041,0.34527922,0.08724496,-0.064300835,-0.14287603,0.1689133,-0.148456,0.05552085,0.056947876,-0.14827107,-0.18610449,-0.1282642,0.17105483,-0.028502235,-0.34316236,0.059206367,0.21566187,0.13389988,-0.19572316,0.099897325,-0.086641185,0.33061242,0.0023537022,-0.07164523,0.081599295,-0.16666622,-0.09866686,0.017975299,0.1834153,-0.02240174,-0.14761151,0.20588128,-0.42103902,0.054070592,-0.060337897,-0.105689436,-0.022725165,0.058862865,0.25523072,-0.047193337,0.008109084,-0.22362639,-0.165698,-0.027902508,0.10717021,0.3316331,0.2492337,0.10258045,-0.06431603,0.078887075,0.17260581,-0.1367636,-0.27074704,-0.1914279,0.022538103,0.036736388,0.1607054,-0.0332564,0.10307744,0.15534101,-0.18634878,-0.24161391,-0.07872667,0.1303252,0.07141211,-0.016749749,0.102855824,0.029618954,0.114189185,-0.11491177,-0.049232088,-0.10870251,0.00034710942,0.034555335,-0.11728838,-0.13654694,-0.06614803,0.024192233,-0.08270627,-0.18301694,0.013384622,0.063289,0.0013047657,0.081604265,0.11823797,-0.062085196,0.19996457,-0.23461445,0.16068615,0.010036705,-0.040237255
0.010651598,-0.0026720527,0.22853844,0.17433669,0.027473668,-0.04391295,-0.29897717,0.054245256,0.015054832,-0.1664828,-0.14415035,0.12171761,0.02253791,-0.19964191,-0.17031801,-0.27017,-0.048750468,-0.09245598,-0.040414937,-0.027646355,0.025205597,-0.2088633,0.17075476,0.039653506,0.0030399375,0.22373906,-0.088767916,-0.27845457,0.29993263,-0.21609123,-0.14708972,-0.044228908,0.46209767,-0.26111314,0.36569515,-0.15109082,-0.14193663,-0.13273327,0.15123889,0.2631223,0.028471177,-0.17644966,0.24945763,0.105951205,0.3542382,0.17009555,-0.10764416,-0.2338183,-0.13304114,0.060218796,-0.11720618,0.06093599,-0.06015434,-0.25571588,-0.14832886,-0.03414918,-0.02898891,0.12285812,0.22010037,0.056067895,-0.19874169,0.03229956,-0.21789534,-0.15602092,-0.35577315,-0.07388211,0.042584583,-0.081335224,0.06206691,-0.057492737,0.09005227,0.1926348,-0.028725836,-0.37344775,0.28585786,0.3163709,-0.026454594,0.0019145248,0.082507975,0.0021428226,-0.059694946,0.047280386,-0.10371112,0.05536816,-0.14175695,0.29942286,-0.08834933,-0.10843697,0.21152797,0.41141945,0.22462983,0.05380606,-0.044255856,-0.25122583,-0.42119572,0.122381866,-0.11872972,-0.2731653,-0.24143226,0.0018210732,0.012387543,0.06563086,-0.07480519,-0.04407173,0.10354757,-0.03462239,-0.14806578,-0.06465552,-0.08451054,0.064436086,0.06713093,-0.29792657,0.27036417,-0.11335327,0.16082403,0.18126193,0.26793686,0.008240922,-0.12631467,-0.059840217,-0.19282082,0.1057487,-0.10945992,-0.24677461,0.06483909,0.17009467,0.012952049,0.3515726
0.021259738,0.15088917,0.010121519,0.20603593,-0.44009334,0.0976673,-0.046729013,-0.039007783,0.17754798,-0.08003647,0.0414828,0.035150222,0.18719806,-0.23837394,-0.21169336,-0.22260015,0.25869617,-0.13052246,0.017344702,0.059276495,-0.19942617,-0.32286105,0.19908497,0.22970052,0.02284282,0.5486876,-0.24877766,-0.14497113,0.1921425,-0.011354923,-0.06484564,0.044538934,0.32715985,-0.05247368,0.5331038,-0.29783893,-0.014077185,-0.0016073914,0.1770168,0.08754873,0.1937654,-0.35544774,0.2611122,0.0055945376,0.40136972,0.46555996,-0.13312946,-0.102495745,-0.07892395,0.23083931,0.04469784,-0.051304378,0.03978255,0.017715199,0.004951291,0.027358266,-0.095330216,0.082253486,-0.09202718,-0.057049133,-0.020605462,0.2695957,0.13104193,0.122311085,-0.26097322,-0.027899478,0.146379,-0.005013704,-0.1243053,-0.12630208,0.011839663,-0.020648958,-0.099728666,-0.30850294,0.17369169,0.19663408,0.007243245,0.02072548,0.29035172,-0.050319333,-0.022154037,0.06098279,0.22228175,-0.18402363,-0.059987552,0.2123724,-0.10069916,-0.29742873,0.2448814,0.0673883,0.29943535,0.0071300445,-0.31328923,0.07443689,-0.09344201,0.062459048,-0.041073956,-0.17137493,-0.027651375,-0.047304213,-0.15394752,0.21464354,-0.1913857,-0.023245055,0.09314634,0.15586053,-0.066130914,0.047687493,0.059492074,0.025947958,-0.21273799,-0.051423244,0.17411198,-0.03218862,0.037718296,-0.13599917,-0.0952662,0.041272167,-0.2993644,0.18742244,0.046323236,0.15102538,0.081358135,-0.52172905,0.00425881,0.2034135,0.01508412,0.45893836
0.32609406,0.007132794,0.2548904,-0.26739523,-0.21944124,0.20995119,0.41147104,0.02097897,0.16761535,-0.035352875,0.11069129,0.12565203,-0.17121643,-0.18029416,-0.033781726,-0.09626635,0.38194084,-0.34483767,-0.03018122,-0.16503651,0.53465235,-0.14017229,-0.19954273,0.47751838,0.059147436,0.3929212,-0.19431768,0.040951144,0.16837223,-0.25513944,-0.03760466,0.30366322,0.13550699,0.28874114,0.7045557,-0.33337027,-0.07550021,0.36427733,0.11517093,0.34623802,-0.04115687,-0.15953356,0.29701635,0.2925087,0.1298197,0.08245235,-0.20572485,-0.09448698,-0.0722913,0.401999,0.42096063,-0.27451319,-0.12499488,-0.054382924,-0.2818961,-0.44260976,-0.17404546,-0.14879365,0.23983614,0.042423747,0.1676362,0.24405284,-0.023663234,0.23553713,-0.19229683,-0.19423515,-0.08611765,0.036770698,-0.20949832,0.20787632,0.116868176,0.017457834,-0.49857837,0.047668405,0.18146798,0.4867877,-0.20494655,0.1719407,0.2451128,0.17080839,0.0067180335,0.07391306,0.25288597,0.3865055,-0.2741023,0.039108433,0.47360462,0.00048786873,0.043207504,0.16598234,0.20544499,-0.3904943,-0.14036089,-0.071842976,-0.11484319,-0.009287789,0.09013728,-0.17939425,-0.23078293,0.014356595,-0.1131172,0.3079625,-0.15255365,-0.1924239,0.09394541,0.010104853,-0.12548521,0.11642524,0.05446113,0.05199921,-0.033489022,-0.37655193,0.21246563,-0.060635693,0.18981521,-0.0032993008,-0.21455838,-0.050771486,0.25834975,0.0966914,-0.60476685,-0.30323538,-0.35454,-0.036465865,-0.21253738,-0.25432274,0.024051368,-0.06856352
-0.0056653675,-0.25148848,-0.08541939,0.16793291,-0.12469219,-0.02837706,-0.2168081,0.16593878,0.30714244,0.17210886,0.1692616,-0.20237821,-0.14551006,-0.3072464,-0.14700423,-0.17429988,0.19153816,-0.052553654,0.053289253,0.055670135,-0.045422103,-0.27116337,-0.047962062,0.067478426,0.20586276,0.36837986,-0.4171492,-0.068800196,0.19338791,0.016597098,-0.043452606,0.19975904,0.30540293,0.23088038,0.3057557,-0.29017073,-0.0063722967,-0.25070676,0.10024224,0.16196302,-0.017358307,-0.39835137,-0.10833578,0.05809295,0.16553654,0.19166131,0.0301714,0.014301735,-0.11754333,0.1001596,0.1466801,-0.06812926,0.108736254,-0.21284862,-0.07976344,0.15125728,-0.11777918,0.11490574,-0.26422012,-0.02453365,-0.13788314,-0.0890114,0.1389166,-0.06990408,-0.22089192,-0.16873372,-0.18209423,0.05450285,-0.07601877,0.09803009,-0.0811293,-0.10112413,-0.14097588,-0.09556826,0.15796655,0.41731533,0.27103898,-0.0018652974,0.23436503,0.015202055,-0.062202733,-0.074254125,-0.2867525,-0.08802405,0.05693789,0.2966548,-0.08902193,0.014872958,0.1761005,0.13634953,0.23506777,-0.023605712,-0.3883919,0.2295823,-0.057502236,0.0887781,-0.12381867,-0.16742927,-0.19996664,0.020714354,-0.17337304,0.42300466,-0.22373347,-0.042303,-0.57435673,-0.036608137,-0.08908439,0.28292707,-0.10748475,-0.07020928,0.25297302,-0.37680483,-0.028918983,0.10845666,0.07142106,0.13927567,0.13365325,0.09636627,-0.24033761,0.0849719,-0.24184719,-0.038868155,-0.18508747,-0.19922557,-0.1309782,0.19196355,-0.015741594,0.49888915
